group,sp,hub,mayID,matTag,trans,dist,trt,tag,side,loc,status,date_processed,initials,ic,iw,vs,is,ih,bh,vw,notes_trait
C,cal,6,1,150,T1,1,C,1522,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T1,1,C,1522,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T1,1,C,1522,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,0.5,C,1523,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,0.5,C,1523,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,0.5,C,1523,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D,glab,11,2,192,T2,0.5,C,1523,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,home,0,C,1524,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,home,0,C,1524,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,home,0,C,1524,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,home,0,C,1524,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,home,0,NR,1525,R,loc1,1,20180614,kl,0,0,0,0,1,0,0.75,
C,cal,6,6,244,home,0,NR,1525,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,home,0,NR,1525,R,loc3,1,20180704,mfo,4,2.758,14,5,10,7.3,10.893,
C,cal,6,6,244,home,0,NR,1525,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T2,2,C,1526,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T2,2,C,1526,R,loc2,1,20180611,mfo,1,0.569,2,2,7.2,0,0.77,
C,cal,6,1,150,T2,2,C,1526,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T2,2,C,1526,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T1,0.5,NR,1527,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T1,0.5,NR,1527,L,loc2,1,20180718,cs,2,9.408,44,2,14.3,6.1,11.705,
C,cal,6,1,150,T1,0.5,NR,1527,L,loc3,1,20180611,nce,1,4.56,26,0,10.6,0,6.308,
C,cal,6,1,150,T1,0.5,NR,1527,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T2,1,NR,1528,L,loc1,1,20180611,clv,1,8.447,55,0,14.6,0,10.318,
C,cal,6,1,150,T2,1,NR,1528,L,loc2,1,20180704,mfo,4,26.571,118,6,16.7,14.7,30.701,
C,cal,6,1,150,T2,1,NR,1528,L,loc3,1,20180709,kl,1,1.75,0,15,8.7,0,2.852,
C,cal,6,1,150,T2,1,NR,1528,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T1,0.5,C,1529,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T1,0.5,C,1529,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T1,0.5,C,1529,R,loc3,1,20180730,kl,1,1.127,0,6,7.7,0,3.678,
C,cal,6,1,150,T1,0.5,C,1529,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T1,1,NR,1530,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T1,1,NR,1530,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T1,1,NR,1530,R,loc3,1,20180730,kl,1,3.478,1,3,7.6,0,3.521,
C,cal,6,1,150,T1,1,NR,1530,R,loc4,1,20180709,kl,1,3.204,7,19,9.9,1.3,4.427,
C,cal,6,1,150,T2,2,NR,1531,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T2,2,NR,1531,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T2,2,NR,1531,L,loc3,1,20180627,mfo,3,23.268,110,12,18.1,8.2,24.337,
C,cal,6,1,150,T2,2,NR,1531,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T2,2,NR,1532,R,loc1,1,20180614,ns,1,8.501,30,15,16.3,0,14.048,
C,cal,6,6,244,T2,2,NR,1532,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T2,2,NR,1532,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T2,2,NR,1532,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T2,1,C,1533,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T2,1,C,1533,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T2,1,C,1533,R,loc3,1,20180611,nce,1,1.093,4,7,12.1,0,2.233,
C,cal,6,1,150,T2,1,C,1533,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T2,0.5,C,1534,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T2,0.5,C,1534,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T2,0.5,C,1534,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T2,0.5,C,1534,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T2,2,C,1535,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T2,2,C,1535,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T2,2,C,1535,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T2,2,C,1535,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,home,0,NR,1536,L,loc1,1,20180611,mfo,1,5.599,34,0,9.6,0,4,
C,cal,6,1,150,home,0,NR,1536,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,home,0,NR,1536,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,home,0,NR,1536,L,loc4,1,20180704,cs,3,19.927,19,3,12.1,0,12.152,
C,cal,6,1,150,T1,2,NR,1537,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T1,2,NR,1537,R,loc2,1,20180730,kl,1,10.602,43,20,10.6,0,9.926,
C,cal,6,1,150,T1,2,NR,1537,R,loc3,1,20180730,kl,1,9.588,51,0,11.4,0,9.673,
C,cal,6,1,150,T1,2,NR,1537,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T1,2,C,1538,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T1,2,C,1538,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T1,2,C,1538,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,1,150,T1,2,C,1538,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T1,1,NR,1539,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T1,1,NR,1539,L,loc2,1,20180704,cs,3,10.995,13,4,10.8,8.8,12.877,
C,cal,6,6,244,T1,1,NR,1539,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T1,1,NR,1539,L,loc4,1,20180614,kl,1,1.02,2,3,3.7,0,1.001,
C,cal,6,6,244,T1,1,C,1540,R,loc1,1,20180626,mfo,1,1.161,2,5,7.2,0,2.357,
C,cal,6,6,244,T1,1,C,1540,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T1,1,C,1540,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T1,1,C,1540,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T1,2,C,1541,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T1,2,C,1541,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T1,2,C,1541,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T1,2,C,1541,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T1,2,NR,1542,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T1,2,NR,1542,L,loc2,1,20180718,cs,2,10.637,38,7,11.9,3.4,10.055,
C,cal,6,6,244,T1,2,NR,1542,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,6,244,T1,2,NR,1542,L,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,4,239,T2,0.5,NR,1543,L,loc1,1,20180627,mfo,1,7.269,30,7,12,0,9.029,
C,cal,6,4,239,T2,0.5,NR,1543,L,loc2,1,20180627,mfo,2,16.209,72,29,9.5,7.9,14.213,
C,cal,6,4,239,T2,0.5,NR,1543,L,loc3,1,20180709,kl,1,10.897,61,3,13.4,0,12.934,
C,cal,6,4,239,T2,0.5,NR,1543,L,loc4,1,20180709,kl,1,13.23,53,11,12.1,4.8,16.854,
C,cal,6,4,239,T2,0.5,C,1544,R,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,4,239,T2,0.5,C,1544,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,4,239,T2,0.5,C,1544,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,4,239,T2,0.5,C,1544,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,4,239,T2,1,NR,1545,L,loc1,1,20180724,kl,2,11.553,55,16,10.3,8,11.603,
C,cal,6,4,239,T2,1,NR,1545,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,4,239,T2,1,NR,1545,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,4,239,T2,1,NR,1545,L,loc4,1,20180730,kl,1,3.154,15,3,6.3,0,3.073,
C,cal,6,4,239,T2,1,C,1546,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,4,239,T2,1,C,1546,R,loc2,1,20180709,kl,1,1.677,0,17,7.4,0,2.385,
C,cal,6,4,239,T2,1,C,1546,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,4,239,T2,1,C,1546,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,4,239,T2,2,C,1547,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,4,239,T2,2,C,1547,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,4,239,T2,2,C,1547,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,4,239,T2,2,C,1547,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,4,239,T2,2,NR,1548,R,loc1,1,20180614,ns,1,2.566,10,4,10.3,0,3.604,
C,cal,6,4,239,T2,2,NR,1548,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,4,239,T2,2,NR,1548,R,loc3,1,20180709,kl,1,2.536,7,0,12.1,0,4.248,
C,cal,6,4,239,T2,2,NR,1548,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,2,C,1549,R,loc1,1,20180730,kl,1,1.961,0,7,11.9,0,9.391,
C,cal,6,2,148,T1,2,C,1549,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,2,C,1549,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,2,C,1549,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,2,NR,1550,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,2,NR,1550,L,loc2,1,20180614,ns,2,16.565,88,9,10.2,7.7,16.459,
C,cal,6,2,148,T1,2,NR,1550,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,2,NR,1550,L,loc4,1,20180614,ns,1,0.4381,10,17,9.5,0,5.589,
C,cal,6,2,148,T1,1,C,1551,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,1,C,1551,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,1,C,1551,L,loc3,1,20180614,ns,1,2.047,11,5,7.2,0,3.081,
C,cal,6,2,148,T1,1,C,1551,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,1,NR,1552,R,loc1,1,20180614,kl,1,3.204,12,3,5.4,0,2.879,
C,cal,6,2,148,T1,1,NR,1552,R,loc2,1,20180614,kl,2,5.933,1,8,6.9,3.7,8.256,
C,cal,6,2,148,T1,1,NR,1552,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,1,NR,1552,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,0.5,NR,1553,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,0.5,NR,1553,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,0.5,NR,1553,L,loc3,1,20180611,mfo,1,2.5,21,6,11,0,3.055,
C,cal,6,2,148,T1,0.5,NR,1553,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,0.5,C,1554,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,0.5,C,1554,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,0.5,C,1554,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T1,0.5,C,1554,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,0.5,NR,1555,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,0.5,NR,1555,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,0.5,NR,1555,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,0.5,NR,1555,R,loc4,1,20180614,kl,1,4.615,27,2,11.4,0,6.212,
C,cal,6,2,148,T2,0.5,C,1556,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,0.5,C,1556,L,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,0.5,C,1556,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,0.5,C,1556,L,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,1,C,1557,L,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,1,C,1557,L,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,1,C,1557,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,1,C,1557,L,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,1,NR,1558,R,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,1,NR,1558,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,1,NR,1558,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,1,NR,1558,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,2,NR,1559,R,loc1,1,20180718,cs,3,7.616,23,6,8.4,4.2,6.084,
C,cal,6,2,148,T2,2,NR,1559,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,2,NR,1559,R,loc3,1,20180614,ns,1,2.46,14,1,7.9,0,2.795,
C,cal,6,2,148,T2,2,NR,1559,R,loc4,1,20180718,cs,4,8.926,16,7,10.9,12.2,8.352,
C,cal,6,2,148,T2,2,C,1560,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,2,C,1560,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,2,C,1560,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,2,148,T2,2,C,1560,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,0.5,C,1561,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,0.5,C,1561,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,0.5,C,1561,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,0.5,C,1561,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,0.5,NR,1562,R,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,0.5,NR,1562,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,0.5,NR,1562,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,0.5,NR,1562,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,1,C,1563,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,1,C,1563,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,1,C,1563,L,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,1,C,1563,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,1,NR,1564,R,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,1,NR,1564,R,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,1,NR,1564,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,1,NR,1564,R,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,2,C,1565,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,2,C,1565,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,2,C,1565,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,2,C,1565,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,2,NR,1566,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,2,NR,1566,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T2,2,NR,1566,L,loc3,1,20180709,kl,3,25.654,127,62,13.5,17.3,18.861,
C,cal,6,5,238,T2,2,NR,1566,L,loc4,1,20180718,cs,3,12.722,54,35,10.13,5.8,7.821,
C,cal,6,5,238,T1,0.5,C,1567,L,loc1,1,20180614,kl,1,0.142,0,1,3,0,0.817,infls lost
C,cal,6,5,238,T1,0.5,C,1567,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,0.5,C,1567,L,loc3,1,20180614,mfo,1,0.1,0,3,4.3,0,0.459,
C,cal,6,5,238,T1,0.5,C,1567,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,0.5,NR,1568,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,0.5,NR,1568,R,loc2,1,20180626,mfo,1,4.661,11,22,9,0,4.434,
C,cal,6,5,238,T1,0.5,NR,1568,R,loc3,1,20180730,mfo,1,NA,12,15,6.1,0,2.347,
C,cal,6,5,238,T1,0.5,NR,1568,R,loc4,1,20180614,kl,1,2.372201806,3,19,10.4,0,4.14,
C,cal,6,5,238,T1,1,NR,1569,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,1,NR,1569,L,loc2,1,20180704,cs,3,10.424,26,4,10,10.7,8.856,
C,cal,6,5,238,T1,1,NR,1569,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,1,NR,1569,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,1,C,1570,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,1,C,1570,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,1,C,1570,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,1,C,1570,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,2,C,1571,R,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,2,C,1571,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,2,C,1571,R,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,2,C,1571,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,2,NR,1572,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,2,NR,1572,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,2,NR,1572,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,5,238,T1,2,NR,1572,L,loc4,1,20180614,ns,1,2.311,0,18,6.5,0,2.563,
C,cal,6,3,149,T2,0.5,C,1573,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,0.5,C,1573,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,0.5,C,1573,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,0.5,C,1573,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,0.5,NR,1574,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,0.5,NR,1574,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,0.5,NR,1574,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,0.5,NR,1574,R,loc4,1,20180627,mfo,3,5.379,11,3,11.3,3.8,8.626,
C,cal,6,3,149,T2,1,C,1575,L,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,1,C,1575,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,1,C,1575,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,1,C,1575,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,1,NR,1576,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,1,NR,1576,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,1,NR,1576,R,loc3,1,20180614,ns,2,14.85,40,55,12.2,5.6,11.581,
C,cal,6,3,149,T2,1,NR,1576,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,2,NR,1577,L,loc1,1,20180718,cs,4,36.466,145,45,15.6,18.9,33.375,
C,cal,6,3,149,T2,2,NR,1577,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,2,NR,1577,L,loc3,1,20180627,mfo,3,34.115,203,13,15.5,20.4,28.158,
C,cal,6,3,149,T2,2,NR,1577,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,2,C,1578,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,2,C,1578,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,2,C,1578,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T2,2,C,1578,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T1,0.5,C,1579,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T1,0.5,C,1579,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T1,0.5,C,1579,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T1,0.5,C,1579,R,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T1,0.5,NR,1580,L,loc1,1,20180724,kl,3,3.649,0,16,13.3,2.1,8.279,
C,cal,6,3,149,T1,0.5,NR,1580,L,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T1,0.5,NR,1580,L,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T1,0.5,NR,1580,L,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T1,1,C,1581,R,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T1,1,C,1581,R,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,3,149,T1,1,C,1581,R,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
